0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150 151 152 153 154 155 156 157 158 159 160 161 162 163 164 165 166 167 168 169 170 171 172 173 174 175 176 177 178 179 180 181 182 183 184 185 186 187 188 189 190 191 192 193 194 195 196 197 198 199 200 201 202 203 204 205 206 207 208 209 210 211 212 213 214 215 216 217 218 219 220 221 222 223 224 225 226 227 228 229 230 231 232 233 234 235 236 237 238 239 240 241 242 243 244 245 246 247 248 249 250 251 252 253 254 255 256 257 258 259 260 261 262 263 264 265 266 267 268 269 270 271 272 273 274 275 276 277 278 279 280 281 282 283 284 285 286 287 288 289 290 291 292 293 294 295 296 297 298 299 300 301 302 303 304 305 306 307 308 309 310 311 312 313 314 315 316 317 318 319 320 321 322 323 324 325 326 327 328 329 330 331 332 333 334 335 336 337 338 339 340 341 342 343 344 345 346 347 348 349 350 351 352 353 354 355 356 357 358 359 360 361 362 363 364 365 366 367 368 369 370 371 372 373 374 375 376 377 378 379 380 381 382 383 384 385 386 387 388 389 390 391 392 393 394 395 396 397 398 399
23579.31240272522 14694.600194454193 6946.952892303467 4666.946960687637 3590.85737657547 2630.850996732712 1816.2054488658905 1318.5462338328362 1050.2313670516014 863.1035239994526 720.8132181167603 605.6498623490334 514.1514255106449 439.4115732163191 377.66795291006565 324.68304435908794 282.04843877255917 247.25357270985842 218.92527724057436 195.72757762670517 176.22359127551317 160.5539015084505 147.4473967179656 136.7422889843583 128.022690102458 119.97397889569402 113.4908488355577 107.88534167036414 102.71783564798534 98.17876445315778 93.90214120782912 90.12788222916424 86.66772429645061 83.46153080277145 80.34102302324027 77.73919350281358 75.33116755820811 73.01723648235202 71.04184600710869 69.19947620481253 67.4973693471402 65.80094003863633 64.21923941932619 62.76422700099647 61.43585939146578 59.982957986183465 58.63839947152883 57.6236164085567 56.44519554357976 55.44289494678378 54.3338056076318 53.37840611115098 52.393620553426445 51.59704115521163 50.52515757549554 49.89889800269157 48.780824839137495 47.882965283468366 46.95236156415194 46.21102521941066 45.57605591509491 44.876571972854435 44.17040232475847 43.66388070397079 42.90991612197831 42.30116469506174 41.60527901351452 41.24118413683027 40.55888519017026 39.81706669693813 39.45208842679858 38.70552171114832 38.246434865519404 37.68884444842115 37.20371994096786 36.66106901038438 36.2175754038617 35.65087854070589 35.216203685849905 34.730569816660136 34.201020955108106 33.62058995803818 33.17090753559023 32.57469968451187 32.0247742771171 31.595429545734078 31.2781289415434 30.646391143556684 30.332957667764276 29.743539200164378 29.570991962682456 28.896214304491878 28.433317837305367 27.94189022993669 27.655439423397183 27.102126714307815 26.68176432652399 26.476723447907716 26.059878941159695 25.674732555868104 25.18773954967037 24.850593585986644 24.36985386768356 24.078740305034444 23.694807766238227 23.28827358991839 23.002612135373056 22.552952657686546 22.405920066172257 22.0404065544717 21.521414719056338 21.306980630382895 20.961762866703793 20.700881564989686 20.425385061418638 20.12512564100325 19.989533602492884 19.712676987983286 19.367355808848515 19.152000116882846 18.922975620487705 18.585325909545645 18.35329422680661 18.048844246193767 17.865495257312432 17.719774892320856 17.33023253828287 17.017992332810536 16.942117124795914 16.762079706648365 16.354250588221475 16.361966280732304 16.0437644100748 15.778760514920577 15.578539055306464 15.431733551668003 15.325458378531039 15.068582534790039 14.811898772837594 14.76773129682988 14.528400977142155 14.291131009347737 14.027655021403916 13.891991893062368 13.580517246387899 13.491366994334385 13.350135364220478 13.11713969008997 12.957880886271596 12.586372888996266 12.479177789995447 12.240494930651039 12.257051271386445 11.913010581512935 11.712697432842106 11.649461140739731 11.427818108117208 11.2815249763662 11.062857964658178 11.036744549986906 10.72103918378707 10.45762315497268 10.371124240453355 10.338001781376079 10.098898378550075 10.057123399339616 10.013801250956021 9.57977652666159 9.56863424112089 9.240331269218586 9.561458174954168 9.033593166037463 8.848252124269493 8.9458746726159 8.773740446427837 8.430770910112187 8.366752325324342 8.55592566402629 8.197630046051927 8.133716073585674 7.981436135130934 7.80670019891113 7.7115344206104055 7.486118212575093 7.386210525990464 7.504672151291743 7.50224790093489 7.0627233176492155 7.003748991061002 7.1307101380079985 6.868966581998393 6.761857870325912 6.841799677175004 6.6194592047831975 6.534466738055926 6.575277603347786 6.621278392907698 6.273589716758579 6.279851754603442 6.230110865901224 6.280555278470274 6.229106064769439 6.0638487541582435 5.933635753404815 6.079663471551612 6.033721661544405 6.025416814605705 5.847505669051316 5.818753151164856 5.791007480875123 5.884688707534224 5.685406227654312 5.543101856135763 5.648461992444936 5.560035222733859 5.465194323041942 5.483150906919036 5.438351167540532 5.352808060182724 5.4994757634121925 5.275364449247718 5.321542292251252 5.427331309241708 5.34261231351411 5.158418707724195 5.149560990044847 5.091489292739425 5.021268686978146 5.06395612313645 5.084961432090495 4.916477416059934 4.9611860482255 4.934377448807936 4.791863915277645 4.813001192116644 4.761858435231261 5.481036410230445 4.659722552052699 4.837569995463127 4.652904212853173 4.773604774178239 4.890247400471708 4.6986910297418945 4.702653142740019 4.777962858177489 4.81124714386533 4.5907417522976175 4.494540876854444 4.626728508330416 4.759435433370527 4.396776660258183 4.550034175510518 4.428125233476749 4.373240489338059 4.6628439573105425 4.228616033680737 4.236300738004502 4.431467924325261 4.277368384238798 4.351492351590423 4.327940567134647 4.640084965358255 4.336033838975709 4.337933033995796 4.133360301144421 4.380160547589185 4.412808891094755 4.2014379015308805 4.078579226159491 4.299324835476 4.2402708753652405 4.245865457196487 4.091746157064335 4.116978512087371 4.008531355328159 3.9801844921312295 4.480977414932568 4.096165643073618 4.05783043167321 4.203984509542352 4.032110263739014 4.340087498072535 4.02715109064593 4.1328946269641165 3.858671160560334 4.003337500267662 4.090403867157875 4.1730824961850885 4.210811746947002 3.781674669822678 4.009339609881863 3.952831177797634 3.8622129243740346 4.085081047553103 4.194698181221611 3.9085219337721355 3.9004835874948185 4.055494256375823 4.167036963830469 3.8489937557897065 3.686655469791731 3.8954888590378687 3.749650103840395 3.8124400594097096 3.758820510469377 4.052855248301057 3.952602708915947 3.8141985619149636 3.9916866036801366 4.049035785574233 3.910888487327611 3.7649729572294746 3.800709087634459 3.8254885299684247 3.6501900461589685 3.7497990503325127 3.8571668664662866 3.7660244526923634 3.650395016069524 3.7323493678850355 3.811480154952733 4.033790095942095 3.501493789954111 3.7793018561205827 3.5963862866483396 3.745867089848616 3.805515977597679 3.6627874561672797 3.9335498493455816 3.730926326228655 3.5209854507411364 3.8349301340058446 3.5097673578566173 3.543902947625611 3.4414272386347875 3.618155222997302 3.74162181232532 3.781456423079362 3.553745386263472 3.819201178252115 3.566122700518463 3.6632952435757034 3.564951098698657 3.901491553784581 3.6869917720759986 3.5492635916452855 3.583509919932112 3.482507007996901 3.4053401597047923 3.4250768129422795 3.608624077067361 3.515544456327916 3.490000305508147 3.4438665693742223 3.31803415271861 3.671340518820216 3.579025560131413 3.8316183964634547 3.5212011879630154 3.4783306591270957 3.3743892281636363 3.373886056841002 3.595205090328818 3.4220788955135504 3.359027854530723 3.3282855377619853 3.858109317414346 3.5820132364169694 3.2802193831448676 3.270958107765182 3.3950270869390806 3.405941960896598 3.4411038786784047 3.324165722297039 3.3834704238252016 3.169592230100534 3.543228081878624 3.327880666271085 3.247435198383755 3.32147096809058 3.2188320792629384 3.293068982035038 3.2918421464564744 3.2772202428168384 3.392880975297885 3.3623405235412065 3.597477748640813 3.165922378640971 3.253292498018709 3.416544414125383 3.318395294409129 3.2223103559663286 3.433771098018042 3.398470359214116 3.2169995531003224 3.6312060134805506 3.3544732970622135 3.2143376975145657 3.659782884977176 3.5191758816799847
10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 260 270 280 290 300 310 320 330 340 350 360 370 380 390 399
0.42218154668807983 0.08227938413619995 0.07677827030420303 0.06239460036158562 0.05435949191451073 0.05055379495024681 0.018073461949825287 0.020181402564048767 0.02556781657040119 0.0382673442363739 0.04506319761276245 0.029464637860655785 0.03778662532567978 0.020503200590610504 0.031781964004039764 0.03911495581269264 0.008423727005720139 0.011923309415578842 0.0060935732908546925 0.02849496714770794 0.004441448021680117 0.030541788786649704 0.019017159938812256 0.0009365938603878021 0.032139476388692856 0.008422387763857841 0.005895966663956642 0.009522803127765656 0.00031042503542266786 0.00021789218590129167 0.0062410542741417885 0.03872786462306976 0.00040394088136963546 0.0034814411774277687 0.00026630162028595805 0.0017317020101472735 0.00918110553175211 0.00538284657523036 0.0018666067626327276 0.00020245557243470103
